,title,artist,id,link,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,track_href,duration_ms,label
2564,Clock,Simian Mobile Disco,5evnxIdIuIBZzq74zb7xGk,https://open.spotify.com/artist/31DXlldabwPHwu6dYevuzK,0.819,0.898,0,-4.291,1,0.0562,0.00273,0.803,0.0776,0.885,128.002,spotify:track:5evnxIdIuIBZzq74zb7xGk,https://api.spotify.com/v1/tracks/5evnxIdIuIBZzq74zb7xGk,257387,nothot
2565,Megalomania,Muse,2S9tY6X04CTb9ZAA2PCpC2,https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI,0.189,0.304,4,-11.897,0,0.032,0.0326,0.824,0.315,0.0899,145.76,spotify:track:2S9tY6X04CTb9ZAA2PCpC2,https://api.spotify.com/v1/tracks/2S9tY6X04CTb9ZAA2PCpC2,279907,nothot
2566,Just Couldnt Tie Me Down,The Black Keys,4qIv58ul4km5dfU3shT23V,https://open.spotify.com/artist/7mnBLXK823vNxN3UWB7Gfz,0.521,0.943,9,-3.101,1,0.0385,0.512,0.171,0.238,0.831,115.716,spotify:track:4qIv58ul4km5dfU3shT23V,https://api.spotify.com/v1/tracks/4qIv58ul4km5dfU3shT23V,177893,nothot
2567,Jump Then Fall,Taylor Swift,2m3ObD945KvpE5y9A1eUWm,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,0.572,0.69,2,-6.201,1,0.0358,0.0474,0,0.0897,0.624,160.111,spotify:track:2m3ObD945KvpE5y9A1eUWm,https://api.spotify.com/v1/tracks/2m3ObD945KvpE5y9A1eUWm,237580,nothot
2568,El Revelde,La Renga,24o76WATbnSIhV26hHgUHn,https://open.spotify.com/artist/30fEdZPXgWfC4sNttcyB3C,0.487,0.957,4,-4.928,1,0.115,0.0785,0,0.221,0.547,125.448,spotify:track:24o76WATbnSIhV26hHgUHn,https://api.spotify.com/v1/tracks/24o76WATbnSIhV26hHgUHn,224267,nothot
2569,Kingdom For A Heart,SONATA ARCTICA,7BwiDgVmrayvXthN0seZaH,https://open.spotify.com/artist/5YeoQ1L71cXDMpSpqxOjfH,0.393,0.954,6,-3.031,1,0.055,5.94e-06,5.74e-06,0.105,0.574,123.287,spotify:track:7BwiDgVmrayvXthN0seZaH,https://api.spotify.com/v1/tracks/7BwiDgVmrayvXthN0seZaH,229400,nothot
2570,Bottle Of Red Wine,Eric Clapton,27QmqixZxvUgRrNV7Ryr6v,https://open.spotify.com/artist/6PAt558ZEZl0DmdXlnjMgD,0.454,0.809,0,-7.858,1,0.0506,0.193,0,0.476,0.629,136.93,spotify:track:27QmqixZxvUgRrNV7Ryr6v,https://api.spotify.com/v1/tracks/27QmqixZxvUgRrNV7Ryr6v,177920,nothot
2571,Chill Out (Things Gonna Change),"John Lee Hooker, Carlos Santana",2Ll09uFW8jguqk6VnzIeLN,https://open.spotify.com/artist/1yNOfXGQNGjAynk77wv85x,0.648,0.624,0,-8.153,0,0.0274,0.262,0.336,0.0887,0.71,96.646,spotify:track:2Ll09uFW8jguqk6VnzIeLN,https://api.spotify.com/v1/tracks/2Ll09uFW8jguqk6VnzIeLN,287133,nothot
2572,I Forgot To Be Your Lover,William Bell,6dxOG7bXlN9wK9LXw59KWF,https://open.spotify.com/artist/0mFoqJiNDtYntypvy6roGR,0.33,0.42,4,-8.383,0,0.0275,0.298,0,0.124,0.761,140.327,spotify:track:6dxOG7bXlN9wK9LXw59KWF,https://api.spotify.com/v1/tracks/6dxOG7bXlN9wK9LXw59KWF,140733,nothot
2573,Me In You,Kings Of Convenience,507TINZlRErs2JJ1n1CG7Q,https://open.spotify.com/artist/41AbNVba2ccpmcc9QtOJE7,0.634,0.334,7,-14.684,0,0.034,0.883,0.216,0.104,0.771,87.155,spotify:track:507TINZlRErs2JJ1n1CG7Q,https://api.spotify.com/v1/tracks/507TINZlRErs2JJ1n1CG7Q,188867,nothot
2574,Flume,Bon Iver,6a1wMgJ42Okk5LjulbrtcZ,https://open.spotify.com/artist/4LEiUm1SRbFMgfqnQTwUbQ,0.455,0.152,11,-16.977,1,0.0338,0.92,0.0741,0.11,0.0806,133.835,spotify:track:6a1wMgJ42Okk5LjulbrtcZ,https://api.spotify.com/v1/tracks/6a1wMgJ42Okk5LjulbrtcZ,219013,nothot
2575,Everybody Know,Guts,7n9udvbD0bUOaO1Mc4qVPo,https://open.spotify.com/artist/5mMkUZv8uUrlH0SHX89BeS,0.668,0.454,1,-10.961,1,0.0378,0.0019,0.602,0.314,0.0798,73.996,spotify:track:7n9udvbD0bUOaO1Mc4qVPo,https://api.spotify.com/v1/tracks/7n9udvbD0bUOaO1Mc4qVPo,227114,nothot
2576,Magic Carpet Ride,Steppenwolf,2yGQT4RKsm4mU5973Ge3OP,https://open.spotify.com/artist/1WRM9i067hd2ujxxi8FI3m,0.619,0.808,4,-10.451,0,0.0529,0.123,0.00847,0.0815,0.704,111.207,spotify:track:2yGQT4RKsm4mU5973Ge3OP,https://api.spotify.com/v1/tracks/2yGQT4RKsm4mU5973Ge3OP,267800,nothot
2577,Everything Is Everything,Phoenix,3pzJXZ1PW3l3B69PoTx5lC,https://open.spotify.com/artist/1xU878Z1QtBldR7ru9owdU,0.699,0.814,6,-7.628,1,0.0339,0.0298,0.0172,0.104,0.964,109.071,spotify:track:3pzJXZ1PW3l3B69PoTx5lC,https://api.spotify.com/v1/tracks/3pzJXZ1PW3l3B69PoTx5lC,178613,nothot
2578,Window In The Skies,U2,2jx78VVHz0ZikgtDJJF60v,https://open.spotify.com/artist/51Blml2LZPmy7TTiAg47vQ,0.192,0.813,7,-4.886,1,0.0438,0.00329,0.00321,0.529,0.406,94.296,spotify:track:2jx78VVHz0ZikgtDJJF60v,https://api.spotify.com/v1/tracks/2jx78VVHz0ZikgtDJJF60v,239373,nothot
2579,Lonely List,Alizée,3SmTC9xzGw0xTEDlK8BuQX,https://open.spotify.com/artist/53deL58uye6fCqRK4COtR4,0.714,0.532,7,-6.885,1,0.0314,0.00621,0.0724,0.101,0.628,120.044,spotify:track:3SmTC9xzGw0xTEDlK8BuQX,https://api.spotify.com/v1/tracks/3SmTC9xzGw0xTEDlK8BuQX,233387,nothot
2580,The Lighthouses Tale,Nickel Creek,05HjafWVI238CLw5RDNkas,https://open.spotify.com/artist/3bcLBxvaI7GsBzGp3WHnwQ,0.463,0.297,4,-12.147,0,0.0323,0.664,0,0.0601,0.301,115.745,spotify:track:05HjafWVI238CLw5RDNkas,https://api.spotify.com/v1/tracks/05HjafWVI238CLw5RDNkas,301667,nothot
2581,Walk On,U2,3pUWV5hvXsI9diJ9TeNeCh,https://open.spotify.com/artist/51Blml2LZPmy7TTiAg47vQ,0.528,0.832,2,-6.461,1,0.0265,0.00379,0.00042,0.153,0.633,100.158,spotify:track:3pUWV5hvXsI9diJ9TeNeCh,https://api.spotify.com/v1/tracks/3pUWV5hvXsI9diJ9TeNeCh,296240,nothot
2582,So I Need You,3 Doors Down,4h9GuOsZdhe4w5TPMQHNWQ,https://open.spotify.com/artist/2RTUTCvo6onsAnheUk3aL9,0.463,0.91,7,-5.278,1,0.0398,0.00256,0.0592,0.088,0.682,144.906,spotify:track:4h9GuOsZdhe4w5TPMQHNWQ,https://api.spotify.com/v1/tracks/4h9GuOsZdhe4w5TPMQHNWQ,227973,nothot
2583,Taylor,Jack Johnson,1J4YoubtTxLuoKBzRIzHvv,https://open.spotify.com/artist/3GBPw9NK25X1Wt2OUvOwY3,0.805,0.729,0,-7.94,1,0.147,0.147,0.0422,0.104,0.569,174.189,spotify:track:1J4YoubtTxLuoKBzRIzHvv,https://api.spotify.com/v1/tracks/1J4YoubtTxLuoKBzRIzHvv,239280,nothot
2584,I Thought It Was You,Julia Fordham,1sshT76PsD0Y7M0A1iwQd6,https://open.spotify.com/artist/0iCwkCRUEPkbSNyTVPKxf2,0.614,0.356,4,-15.126,0,0.0352,0.489,2.59e-06,0.0549,0.608,155.89,spotify:track:1sshT76PsD0Y7M0A1iwQd6,https://api.spotify.com/v1/tracks/1sshT76PsD0Y7M0A1iwQd6,309200,nothot
2585,Blood-Red White & Blue,Rise Against,7KjIbIloecZxI5iNjErQDq,https://open.spotify.com/artist/6Wr3hh341P84m3EI8qdn9O,0.205,0.998,8,-2.838,1,0.25,0.000456,0.000593,0.114,0.127,164.737,spotify:track:7KjIbIloecZxI5iNjErQDq,https://api.spotify.com/v1/tracks/7KjIbIloecZxI5iNjErQDq,219107,nothot
2586,Find You Waiting,DecembeRadio,6iUN6sA766LdPWPJvLRA3L,https://open.spotify.com/artist/0JkXGTf2pgxWImAGoem8vy,0.448,0.639,9,-4.838,1,0.0286,0.00123,0,0.231,0.272,127.035,spotify:track:6iUN6sA766LdPWPJvLRA3L,https://api.spotify.com/v1/tracks/6iUN6sA766LdPWPJvLRA3L,247973,nothot
2587,Six Days At The Bottom Of The Ocean,Explosions In The Sky,67Rj97HFETwNk5pvb6p4pI,https://open.spotify.com/artist/1uQWmt1OhuHGRKmZ2ZcL6p,0.241,0.388,2,-16.543,0,0.0349,0.37,0.878,0.163,0.0721,108.695,spotify:track:67Rj97HFETwNk5pvb6p4pI,https://api.spotify.com/v1/tracks/67Rj97HFETwNk5pvb6p4pI,523040,nothot
2588,Nothing Can Come Between Us,Sade,0qU806xTLhuZ5kCrex2x4r,https://open.spotify.com/artist/47zz7sob9NUcODy0BTDvKx,0.74,0.684,5,-10.296,0,0.0313,0.279,0.206,0.265,0.917,103.778,spotify:track:0qU806xTLhuZ5kCrex2x4r,https://api.spotify.com/v1/tracks/0qU806xTLhuZ5kCrex2x4r,234667,nothot
2589,Midnight In A Perfect World,DJ Shadow,1z6zJqayfsAiiYtQ3minb7,https://open.spotify.com/artist/5CE2IfdYZEQGIDsfiRm8SI,0.664,0.644,7,-9.334,0,0.0352,0.531,0.661,0.251,0.646,79.526,spotify:track:1z6zJqayfsAiiYtQ3minb7,https://api.spotify.com/v1/tracks/1z6zJqayfsAiiYtQ3minb7,298373,nothot
2590,Valentine,Justice,5Q6OXP4UlS1stbtGfBLZ9I,https://open.spotify.com/artist/1gR0gsQYfi6joyO1dlp76N,0.513,0.609,11,-8.838,1,0.0687,0.0242,0.83,0.271,0.192,104.584,spotify:track:5Q6OXP4UlS1stbtGfBLZ9I,https://api.spotify.com/v1/tracks/5Q6OXP4UlS1stbtGfBLZ9I,176253,nothot
2591,Underground,Eminem,4jpi8FljkAwKFb4ljWuar6,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,0.632,0.807,10,-3.489,0,0.409,0.126,0,0.568,0.55,107.316,spotify:track:4jpi8FljkAwKFb4ljWuar6,https://api.spotify.com/v1/tracks/4jpi8FljkAwKFb4ljWuar6,371453,nothot
2592,No Children,Mountain Goats,5cxnSTLzGD1t9xcdmJYFVB,https://open.spotify.com/artist/3hyGGjxu73JuzBa757H6R5,0.607,0.411,1,-7.566,1,0.0414,0.603,0.000671,0.103,0.412,84.94,spotify:track:5cxnSTLzGD1t9xcdmJYFVB,https://api.spotify.com/v1/tracks/5cxnSTLzGD1t9xcdmJYFVB,168307,nothot
2593,Oh My God,Kaiser Chiefs,24KqWcpyrY1COcRPYt2ef5,https://open.spotify.com/artist/0LbLWjaweRbO4FDKYlbfNt,0.368,0.941,7,-4.643,1,0.0488,0.00696,4.71e-06,0.43,0.557,177.868,spotify:track:24KqWcpyrY1COcRPYt2ef5,https://api.spotify.com/v1/tracks/24KqWcpyrY1COcRPYt2ef5,214880,nothot
2594,"Refuse, Resist",Apocalyptica,2KPO0BI017sMTEaQWOwKVc,https://open.spotify.com/artist/4Lm0pUvmisUHMdoky5ch2I,0.33,0.825,9,-6.247,1,0.0409,0.00448,0.885,0.379,0.771,116.031,spotify:track:2KPO0BI017sMTEaQWOwKVc,https://api.spotify.com/v1/tracks/2KPO0BI017sMTEaQWOwKVc,193107,nothot
2595,Thieves In The Night,Hot Chip,4PaLryUWl4XOArxmegAu81,https://open.spotify.com/artist/37uLId6Z5ZXCx19vuruvv5,0.628,0.719,8,-5.443,1,0.041,0.0138,0.0951,0.206,0.371,134.071,spotify:track:4PaLryUWl4XOArxmegAu81,https://api.spotify.com/v1/tracks/4PaLryUWl4XOArxmegAu81,368277,nothot
2596,I Second That Emotion,"Smokey Robinson, The Miracles",6Hd8mrDwBQ8rLo70FwFG5C,https://open.spotify.com/artist/6TKOZZDd5uV5KnyC5G4MUt,0.711,0.663,2,-9.262,1,0.0308,0.26,1.23e-06,0.0291,0.896,96.812,spotify:track:6Hd8mrDwBQ8rLo70FwFG5C,https://api.spotify.com/v1/tracks/6Hd8mrDwBQ8rLo70FwFG5C,161227,nothot
2597,Yin Yang,Jarabe De Palo,5ZiIZpKjYUQlPDXfbCpYOP,https://open.spotify.com/artist/5B6H1Dq77AV1LZWrbNsuH5,0.703,0.936,0,-4.929,1,0.057,0.0751,0.000716,0.0425,0.828,99.182,spotify:track:5ZiIZpKjYUQlPDXfbCpYOP,https://api.spotify.com/v1/tracks/5ZiIZpKjYUQlPDXfbCpYOP,193173,nothot
2598,Its Christmas So Well Stop,Frightened Rabbit,1AfrbGk4XIgULBobrJnrjd,https://open.spotify.com/artist/6fVcDUckTwxqg56qNsEvUr,0.371,0.447,0,-8.343,1,0.0293,0.882,0.000642,0.145,0.367,134.588,spotify:track:1AfrbGk4XIgULBobrJnrjd,https://api.spotify.com/v1/tracks/1AfrbGk4XIgULBobrJnrjd,313333,nothot
2599,Sweet Pea,Amos Lee,4KqBoq7MoDJeVsvUHTjXCM,https://open.spotify.com/artist/0QrowybipCKUDnq5y10PD2,0.946,0.289,11,-9.413,1,0.0584,0.152,2e-05,0.234,0.816,102.073,spotify:track:4KqBoq7MoDJeVsvUHTjXCM,https://api.spotify.com/v1/tracks/4KqBoq7MoDJeVsvUHTjXCM,129627,nothot
2600,Kim and Jessie,M83,6T0dHDN1lPn5jamdHlWypt,https://open.spotify.com/artist/63MQldklfxkjYDoUE4Tppz,0.492,0.567,5,-6.159,1,0.0327,0.000114,0.536,0.358,0.245,111.01,spotify:track:6T0dHDN1lPn5jamdHlWypt,https://api.spotify.com/v1/tracks/6T0dHDN1lPn5jamdHlWypt,323373,nothot
2601,No More Mosquitoes,Four Tet,16Lspb1jmrHsruwXnnr9qZ,https://open.spotify.com/artist/7Eu1txygG6nJttLHbZdQOh,0.742,0.518,1,-8.087,1,0.212,0.204,4.74e-05,0.26,0.648,129.979,spotify:track:16Lspb1jmrHsruwXnnr9qZ,https://api.spotify.com/v1/tracks/16Lspb1jmrHsruwXnnr9qZ,219213,nothot
2602,Hannah,Ray LaMontagne,55rtWmpB90UvU9WtOqHdaX,https://open.spotify.com/artist/6DoH7ywD5BcQvjloe9OcIj,0.626,0.246,7,-15.946,1,0.0325,0.348,0.0241,0.0891,0.315,123.712,spotify:track:55rtWmpB90UvU9WtOqHdaX,https://api.spotify.com/v1/tracks/55rtWmpB90UvU9WtOqHdaX,342707,nothot
2603,Fast As I Can,Erin McKeown,5Py2PjWgkJ72HwTJoFohq4,https://open.spotify.com/artist/715aftFykfb77AGFFs9WDj,0.675,0.217,7,-14.365,1,0.038,0.702,0.000123,0.0854,0.207,84.028,spotify:track:5Py2PjWgkJ72HwTJoFohq4,https://api.spotify.com/v1/tracks/5Py2PjWgkJ72HwTJoFohq4,286467,nothot
2604,Angel Echoes,Four Tet,4ja4D4qcwGC5Zg1IwDWsIL,https://open.spotify.com/artist/7Eu1txygG6nJttLHbZdQOh,0.651,0.529,7,-8.598,0,0.0357,0.514,0.0186,0.738,0.154,114.996,spotify:track:4ja4D4qcwGC5Zg1IwDWsIL,https://api.spotify.com/v1/tracks/4ja4D4qcwGC5Zg1IwDWsIL,239433,nothot
2605,Bigger Boys And Stolen Sweethearts,Arctic Monkeys,4TC0dnB5DxvoKcsalffFZe,https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH,0.494,0.587,9,-7.323,1,0.0324,0.00518,0,0.0892,0.605,131.774,spotify:track:4TC0dnB5DxvoKcsalffFZe,https://api.spotify.com/v1/tracks/4TC0dnB5DxvoKcsalffFZe,180640,nothot
2606,Spirit In The Sky,Norman Greenbaum,0jvN7eQJJt4nxQzgQfZ1SP,https://open.spotify.com/artist/7f8LNBVXN0h35veHrpxQFL,0.609,0.617,9,-7.091,1,0.0307,0.0994,0.00404,0.118,0.543,128.903,spotify:track:0jvN7eQJJt4nxQzgQfZ1SP,https://api.spotify.com/v1/tracks/0jvN7eQJJt4nxQzgQfZ1SP,242893,nothot
2607,Fight For Your Life,The Casualties,1D8c56Q1bQG2lbHgTUOb5z,https://open.spotify.com/artist/5uMNhVG30JzeZ5xtPb1tqR,0.285,0.979,9,-4.644,0,0.0933,8.48e-05,2.47e-05,0.789,0.684,145.369,spotify:track:1D8c56Q1bQG2lbHgTUOb5z,https://api.spotify.com/v1/tracks/1D8c56Q1bQG2lbHgTUOb5z,131187,nothot
2608,Trani,Kings Of Leon,1e0PeM3bjzkEinwWXVw7WM,https://open.spotify.com/artist/2qk9voo8llSGYcZ6xrBzKx,0.387,0.406,4,-8.29,1,0.0335,0.0115,0.0124,0.0674,0.132,155.467,spotify:track:1e0PeM3bjzkEinwWXVw7WM,https://api.spotify.com/v1/tracks/1e0PeM3bjzkEinwWXVw7WM,300573,nothot
2609,Charade,Skids,4jSNt592VVfTWTooTuNTcm,https://open.spotify.com/artist/2vwI9jlKSgJbne3dlTzaLO,0.621,0.909,5,-6.777,1,0.0741,0.0179,0.00645,0.0502,0.958,155.932,spotify:track:4jSNt592VVfTWTooTuNTcm,https://api.spotify.com/v1/tracks/4jSNt592VVfTWTooTuNTcm,233840,nothot
2610,Stuck In The Moment,Justin Bieber,1DyV9obL0pPibOjW5ufg15,https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s,0.721,0.698,0,-6.353,0,0.0526,0.165,0,0.133,0.365,89.987,spotify:track:1DyV9obL0pPibOjW5ufg15,https://api.spotify.com/v1/tracks/1DyV9obL0pPibOjW5ufg15,222960,nothot
2611,Glitter In The Air,P!nk,1M6dQ8MZQnYxjH8yZzswQt,https://open.spotify.com/artist/1KCSPY1glIKqW2TotWuXOR,0.514,0.255,5,-12.037,1,0.0283,0.898,0.000235,0.0994,0.298,99.851,spotify:track:1M6dQ8MZQnYxjH8yZzswQt,https://api.spotify.com/v1/tracks/1M6dQ8MZQnYxjH8yZzswQt,227813,nothot
2612,No Good 4 You,Cherise,7s2WTUXBCQ87qpJoWqpscu,https://open.spotify.com/artist/2JMDnm5V61Jz2R82pS5FGU,0.661,0.918,11,-4.698,0,0.0569,0.0166,0,0.328,0.96,100.05,spotify:track:7s2WTUXBCQ87qpJoWqpscu,https://api.spotify.com/v1/tracks/7s2WTUXBCQ87qpJoWqpscu,229693,nothot
2613,Music Box,Eminem,1PokNDiTBQZgXci6rn2BVE,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,0.635,0.712,4,-5.151,0,0.11,0.0131,0,0.187,0.458,78.598,spotify:track:1PokNDiTBQZgXci6rn2BVE,https://api.spotify.com/v1/tracks/1PokNDiTBQZgXci6rn2BVE,304907,nothot
2614,ICH TU DIR WEH,Rammstein,7ritPWOWvsthxFDxOz1OjH,https://open.spotify.com/artist/6wWVKhxIU2cEi0K81v7HvP,0.295,0.878,2,-5.034,1,0.0541,0.00112,0.191,0.113,0.295,165.083,spotify:track:7ritPWOWvsthxFDxOz1OjH,https://api.spotify.com/v1/tracks/7ritPWOWvsthxFDxOz1OjH,301853,nothot
2615,Street Of Dreams,Guns N' Roses,2iFkNf2prxUIIGEOEK7yd1,https://open.spotify.com/artist/3qm84nBOXUEQ2vnTfUTTFC,0.362,0.657,6,-8.072,1,0.036,0.19,0.00116,0.09,0.18,170.572,spotify:track:2iFkNf2prxUIIGEOEK7yd1,https://api.spotify.com/v1/tracks/2iFkNf2prxUIIGEOEK7yd1,286347,nothot
2616,Beautiful,Christina Aguilera,3TCauNPqFiniaYHBvEVoHG,https://open.spotify.com/artist/1l7ZsJRRS8wlW3WfJfPfNS,0.456,0.573,5,-3.866,0,0.0275,0.578,3.05e-06,0.114,0.0992,76.19,spotify:track:3TCauNPqFiniaYHBvEVoHG,https://api.spotify.com/v1/tracks/3TCauNPqFiniaYHBvEVoHG,238560,nothot
2617,Pansy Twist,Huggy Bear,2Qmomp5lX47vvFUELJik4T,https://open.spotify.com/artist/6QU6LPYJcoBRZhC2qpPfpv,0.304,0.813,4,-8.407,1,0.132,0.0377,0.0142,0.32,0.524,153.974,spotify:track:2Qmomp5lX47vvFUELJik4T,https://api.spotify.com/v1/tracks/2Qmomp5lX47vvFUELJik4T,135307,nothot
2618,Peep Show,Sikth,19gtYiBXEhSyTCOe1GyKDB,https://open.spotify.com/artist/03mz3G1gu1GPNgAWY4qR2w,0.292,0.948,3,-3.119,0,0.0759,0.000419,0,0.239,0.43,124.839,spotify:track:19gtYiBXEhSyTCOe1GyKDB,https://api.spotify.com/v1/tracks/19gtYiBXEhSyTCOe1GyKDB,250520,nothot
2619,Give and Go,Girl Talk,4yFQdfaeVos3CmeVsa8zZW,https://open.spotify.com/artist/6awzBEyEEwWHOjLox1DkLr,0.802,0.816,7,-7.01,1,0.0624,0.0182,0.00628,0.187,0.708,127.503,spotify:track:4yFQdfaeVos3CmeVsa8zZW,https://api.spotify.com/v1/tracks/4yFQdfaeVos3CmeVsa8zZW,173200,nothot
2620,What Difference Does It Make?,The Smiths,65E3ajL0Yz7kljk89Qdm6Q,https://open.spotify.com/artist/3yY2gUcIsjMr8hjo51PoJ8,0.371,0.962,1,-5.582,0,0.0611,6.26e-05,0.000227,0.0942,0.457,158.896,spotify:track:65E3ajL0Yz7kljk89Qdm6Q,https://api.spotify.com/v1/tracks/65E3ajL0Yz7kljk89Qdm6Q,192200,nothot
2621,Kickstarts,Example,07WEDHF2YwVgYuBugi2ECO,https://open.spotify.com/artist/6Vh6UDWfu9PUSXSzAaB3CW,0.61,0.836,5,-4.455,1,0.0573,0.00374,0,0.358,0.657,126.056,spotify:track:07WEDHF2YwVgYuBugi2ECO,https://api.spotify.com/v1/tracks/07WEDHF2YwVgYuBugi2ECO,181827,nothot
2622,Scream,Michael Jackson,46576CnmgT6xr0RaZNF2Kt,https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm,0.782,0.966,0,-3.894,1,0.115,0.0991,1.1e-05,0.251,0.542,106.529,spotify:track:46576CnmgT6xr0RaZNF2Kt,https://api.spotify.com/v1/tracks/46576CnmgT6xr0RaZNF2Kt,277960,nothot
2623,Wipe Out,The Surfaris,1TLB7MJEEO7cwxiBmBUQbf,https://open.spotify.com/artist/6gZVflqhSHhG3MjYrf1dOv,0.371,0.91,0,-8.08,1,0.0419,0.0118,0.954,0.198,0.59,155.045,spotify:track:1TLB7MJEEO7cwxiBmBUQbf,https://api.spotify.com/v1/tracks/1TLB7MJEEO7cwxiBmBUQbf,133987,nothot
2624,Love Stinks,J Geils Band,3K9QlS0VCtkzUvo0HY75VE,https://open.spotify.com/artist/69Mj3u4FTUrpyeGNSIaU6F,0.65,0.449,0,-7.555,1,0.0281,0.00312,1.94e-05,0.548,0.699,89.641,spotify:track:3K9QlS0VCtkzUvo0HY75VE,https://api.spotify.com/v1/tracks/3K9QlS0VCtkzUvo0HY75VE,224560,nothot
2625,Ho Ho Hopefully,The Maine,4hlcKn9KdY0qZ6bYxMWNR4,https://open.spotify.com/artist/4o0pNHbyj36LPvukNqEug0,0.691,0.237,1,-16.124,1,0.0412,0.769,0,0.286,0.376,118.857,spotify:track:4hlcKn9KdY0qZ6bYxMWNR4,https://api.spotify.com/v1/tracks/4hlcKn9KdY0qZ6bYxMWNR4,251887,nothot
2626,O Tempo Não Pára,Cazuza,7dGWZmSEBW9IZytQMjb4yX,https://open.spotify.com/artist/1PwOU6fFbmaGkK3wkbb8fU,0.207,0.891,7,-7.058,1,0.0856,0.0175,0,0.863,0.304,78.665,spotify:track:7dGWZmSEBW9IZytQMjb4yX,https://api.spotify.com/v1/tracks/7dGWZmSEBW9IZytQMjb4yX,285760,nothot
2627,Milton At Midnight,Zero 7,44wtR8EBCz7wVvsOoJQEnd,https://open.spotify.com/artist/14H7ag1wpQOsPPQJOD6Dqr,0.684,0.495,8,-9.396,1,0.0308,0.0713,0.908,0.102,0.702,119.859,spotify:track:44wtR8EBCz7wVvsOoJQEnd,https://api.spotify.com/v1/tracks/44wtR8EBCz7wVvsOoJQEnd,346387,nothot
2628,Bück Dich,Rammstein,0HSVba6oa1QdUkco67C3e3,https://open.spotify.com/artist/6wWVKhxIU2cEi0K81v7HvP,0.693,0.979,9,-5.101,0,0.0913,0.00655,0.291,0.0265,0.653,149.099,spotify:track:0HSVba6oa1QdUkco67C3e3,https://api.spotify.com/v1/tracks/0HSVba6oa1QdUkco67C3e3,201533,nothot
2629,Starlight,Muse,3skn2lauGk7Dx6bVIt5DVj,https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI,0.55,0.874,4,-4.046,1,0.0321,0.000436,1.02e-05,0.206,0.318,121.61,spotify:track:3skn2lauGk7Dx6bVIt5DVj,https://api.spotify.com/v1/tracks/3skn2lauGk7Dx6bVIt5DVj,240213,nothot
2630,Metal Heart,Cat Power,4JeMpERu0LS3QhNoNG0cvZ,https://open.spotify.com/artist/6G7OerKc3eBO9sVkRNopFC,0.44,0.339,6,-11.211,1,0.0274,0.872,0.0898,0.109,0.05,115.256,spotify:track:4JeMpERu0LS3QhNoNG0cvZ,https://api.spotify.com/v1/tracks/4JeMpERu0LS3QhNoNG0cvZ,242400,nothot
2631,Ill Be,Edwin McCain,5K7AMlpc4796JRWXb26nCV,https://open.spotify.com/artist/0L6Gwm0JDrgIQJfjarWSUR,0.371,0.609,11,-5.524,1,0.0295,0.386,0,0.104,0.426,136.526,spotify:track:5K7AMlpc4796JRWXb26nCV,https://api.spotify.com/v1/tracks/5K7AMlpc4796JRWXb26nCV,266533,nothot
2632,Esta Es Para Hacerte Féliz,Jorge Gonzalez,5CRzoLBcZ1K56ADAE4o64w,https://open.spotify.com/artist/4Dqwi7dnhN0j8X1i98mdKG,0.678,0.946,5,-7.859,0,0.0448,0.013,0.0927,0.071,0.88,117.989,spotify:track:5CRzoLBcZ1K56ADAE4o64w,https://api.spotify.com/v1/tracks/5CRzoLBcZ1K56ADAE4o64w,269800,nothot
2633,Have A Little Faith In Me,John Hiatt,1QQUZeG6qa90sPHIAuHbgj,https://open.spotify.com/artist/4Sld5LOPbAm1QSq9U32fFV,0.45,0.328,0,-14.114,1,0.0297,0.774,0,0.117,0.3,156.665,spotify:track:1QQUZeG6qa90sPHIAuHbgj,https://api.spotify.com/v1/tracks/1QQUZeG6qa90sPHIAuHbgj,241533,nothot
2634,Malibu,Hole,5bVOX6eyHsML2sB4aMlZEi,https://open.spotify.com/artist/5SHQUMAmEK5KmuSb0aDvsn,0.528,0.904,2,-5.854,1,0.0343,0.000833,0,0.174,0.678,122.372,spotify:track:5bVOX6eyHsML2sB4aMlZEi,https://api.spotify.com/v1/tracks/5bVOX6eyHsML2sB4aMlZEi,230040,nothot
2635,The Shark,Bonobo,0GgHrDkSornl31hRNgBpCq,https://open.spotify.com/artist/0cmWgDlu9CwTgxPhf403hb,0.801,0.673,1,-11.252,1,0.0398,0.0842,0.819,0.329,0.938,113.89,spotify:track:0GgHrDkSornl31hRNgBpCq,https://api.spotify.com/v1/tracks/0GgHrDkSornl31hRNgBpCq,296040,nothot
